id,contest_name,company_type,institution,target,rewards,app_period,contest_benefit,fields
128510,2023년 제15회 경북여성 창업아이디어 경진대회,비영리단체/협회/재단,(재)경북여성정책개발원,대상 제한 없음,2400만 원,23.4.5 ~ 23.4.28,"기타, 상장 수여","기획/아이디어, 창업"
128521,울산 안전도시 기본계획수립을 위한 2차 시민토론회 시민토론단 모집,중소기업,협동조합소이랩,대상 제한 없음,-,23.4.3 ~ 23.4.10,기타,"네이밍/슬로건, 기획/아이디어"
128524,2023년 인덕대학교 캠퍼스타운 IㆍCULTUREㆍDU 창업경진대회,기타,인덕대학교 캠퍼스타운사업단,"대학생, 직장인/일반인",1950만 원,23.4.5 ~ 23.4.20,기타,창업
128563,서해랑 릴스 챌린지 이벤트,-,제부도해상케이블카 주식회사,-,-,-,-,
128567,[투어라이브] 여행가이드북 공모전 (누구나 여행작가가 될 수 있다) (~4/16),기타,투어라이브,대상 제한 없음,400만 원,23.3.2 ~ 23.4.16,"실제상용화, 기타","기획/아이디어, 문학/시나리오"
128574,2023 음원 제작 지원 사업 : 생애 첫 음원 만들기 1차 모집,비영리단체/협회/재단,서울생활문화센터 낙원,대상 제한 없음,-,23.3.28 ~ 23.4.28,기타,예체능/패션
128596,경기도 로컬크리에이터 육성프로그램,중소기업,조이비오,직장인/일반인,1000만 원,23.3.31 ~ 23.4.13,기타,"건축/건설/인테리어, 창업"
128602,2023 대한민국청소년기자대상,공공기관/공기업,시립청소년미디어센터,청소년,-,23.1.1 ~ 23.10.3,상장 수여,"사진/영상/UCC, 기획/아이디어"
128604,[이벤트] (만우절 기념)씽유에게 칭찬 한마디!!,중소기업,씽유,대상 제한 없음,5만 원,23.3.31 ~ 23.4.9,기타,"기타, 기획/아이디어"
128632,재공지! [부천국제판타스틱영화제] 장편 장르 영화&시리즈 프로젝트 출품 공모 (프로젝트 마켓),비영리단체/협회/재단,부천국제판타스틱영화제,대상 제한 없음,8500만 원,23.1.2 ~ 23.4.30,"실제상용화, 상장 수여","문학/시나리오, 사진/영상/UCC"
128690,2023 전통문화 관광사진 공모전,기타,전라일보 / 전북개발연구소,대상 제한 없음,800만 원,23.5.4 ~ 23.7.4,기타,사진/영상/UCC
128691,2023년 생활 속 공유아이디어 공모전,공공기관/공기업,광주광역시 / 광주공유센터,대상 제한 없음,300만 원,23.4.4 ~ 23.5.8,기타,기획/아이디어
128692,2023 SAC 실용음악 콩쿠르,기타,서울종합예술실용학교,청소년,4000만 원,23.3.27 ~ 23.6.1,기타,예체능/패션
128693,2023년 상반기 거제시 제안 공모전,공공기관/공기업,거제시,대상 제한 없음,1260만 원,23.4.5 ~ 23.4.30,"기타, 상장 수여","기획/아이디어, 기타"
128694,힐링 관광 도시 태백 정책 제안 공모전,공공기관/공기업,태백시,대상 제한 없음,125만 원,23.4.5 ~ 23.4.19,기타,기획/아이디어
128695,제7회 KIGAM 지구사랑 미술대회,기타,KIGAM 한국지질자원연구원,청소년,-,23.4.3 ~ 23.4.8,기타,디자인/순수미술/공예
128696,순천 올라오세요 숏폼 영상 공모전,공공기관/공기업,순천시청,대상 제한 없음,750만 원,23.4.1 ~ 23.7.1,기타,사진/영상/UCC
128697,제32회 대한민국불교미술대전 공모전,비영리단체/협회/재단,대한불교조계종 총무원 / 대한민국불교미술대전 운영위원회,"대학생, 직장인/일반인",5500만 원,23.8.23 ~ 23.8.26,"기타, 상장 수여",디자인/순수미술/공예
128698,"2023 미스코리아 미스대구, 미스경북 대회",중소기업,대구한국일보,"대학생, 직장인/일반인",-,23.4.4 ~ 23.5.20,"기타, 상장 수여",전시/페스티벌
128699,2023년 거제시 공중화장실 디자인 아이디어 공모전,공공기관/공기업,거제시청,"대학생, 직장인/일반인",3000만 원,23.3.6 ~ 23.5.1,기타,"디자인/순수미술/공예, 기획/아이디어"
128700,제20회 전국 애송시 낭송대회,기타,광주광역시서구문화원,"대학생, 직장인/일반인",170만 원,23.4.5 ~ 23.5.18,기타,문학/시나리오
128701,제1회 경남아동문학 신인상,비영리단체/협회/재단,경남아동문학회,"대학생, 직장인/일반인",350만 원,23.6.1 ~ 23.8.1,"기타, 상장 수여",문학/시나리오
128702,mM Artgallery 기획 그룹전 작가 모집 공모,기타,mM Artgallery,직장인/일반인,-,23.4.4 ~ 23.4.18,"해외연수, 전시기회, 기타",디자인/순수미술/공예
128703,MYM-B 웹드라마 제작을 위한 웹툰 시놉시스 공모전,기타,밈비,대상 제한 없음,1000만 원,23.3.10 ~ 23.4.21,기타,문학/시나리오
128704,KBC 디지털 가요제 노래 경연 대회,중견기업,KBC,대상 제한 없음,1억 원,23.4.4 ~ 23.4.20,기타,기타
128713,글로벌 K-pop 커버송 이벤트,중소기업,(주)파인뮤즈,대상 제한 없음,1억 5000만 원,23.4.1 ~ 23.4.30,기타,"기타, 사진/영상/UCC"
128717,용산공원 이야기 모집 공모 이벤트,중소기업,주식회사 앤다,대상 제한 없음,-,23.4.6 ~ 23.4.11,기타,"문학/시나리오, 기획/아이디어"
128719,"일상속 불편한 법령 바꾸기, 2023 국민 아이디어 공모제",공공기관/공기업,법제처,대상 제한 없음,500만 원,23.4.1 ~ 23.6.30,기타,"기획/아이디어, 기타"
128737,농촌신활력플러스사업 2023년 아이디어 챌린지,공공기관/공기업,청주시농촌신활력플러스사업추진단,대상 제한 없음,1000만 원,23.3.30 ~ 23.4.21,기타,기획/아이디어
128746,제 10회 동아대학교 공자아카데미 대학생 중국어 말하기대회 (모집기한 연장),비영리단체/협회/재단,동아대학교 공자아카데미,대학생,280만 원,23.3.27 ~ 23.5.7,상장 수여,기타
128747,[리얼리서치]부산 시민 패널 모집 이벤트,중소기업,미디어리얼리서치코리아,대상 제한 없음,-,23.4.5 ~ 23.4.14,기타,"광고/마케팅, 기획/아이디어"
128777,[2023 전국 청소년 평화통일 랩경연대회],-,온마케팅서비스,-,-,-,-,
128779,[2023 전국 청소년 평화통일 랩경연대회],중소기업,온마케팅서비스,"청소년, 대학생",320만 원,23.4.30 ~ 23.5.20,상장 수여,예체능/패션
128780,2023년 대구광역시 아동·청소년 참여예산제 참가자 모집,공공기관/공기업,대구광역시청소년활동진흥센터,"청소년, 대학생",-,23.4.6 ~ 23.5.17,상장 수여,기획/아이디어
128796,2023 제6회 픽사톤 영상 공모전,스타트업,(주)스톡폴리오,대상 제한 없음,100만 원,23.4.1 ~ 23.4.30,기타,"사진/영상/UCC, 디자인/순수미술/공예"
128799,제1회 김과외 영상 공모전,스타트업,플레이스5,대상 제한 없음,380만 원,23.4.10 ~ 23.5.14,"입사시 가산점, 상장 수여","사진/영상/UCC, 광고/마케팅"
128833,✨<2023 KB 솔버톤 대회: KB를 경영하라!>에 참가하세요✨ (~05/31),비영리단체/협회/재단,디베이트코리아,대학생,3000만 원,23.4.5 ~ 23.5.31,"해외연수, 전시기회, 상장 수여","기획/아이디어, 광고/마케팅"
128842,전기안전 고등학생 숏폼 영상 공모전,중소기업,주식회사 생각실현소,청소년,600만 원,23.4.6 ~ 23.4.30,기타,사진/영상/UCC
128861,[BUV 뮤지션 리그 1회] 뉴진스 커버곡 대회,스타트업,BUV COMPANY,대상 제한 없음,50만 원,23.4.10 ~ 23.4.16,기타,예체능/패션
128871,2023 경남 K-디자인 어워드(GKDA),공공기관/공기업,경상남도 / (재)경남테크노파크,대상 제한 없음,4000만 원,23.3.30 ~ 23.9.16,기타,디자인/순수미술/공예
128872,BUV 뮤지션 리그 1회 [뉴진스 커버곡 대회],기타,BUV,대상 제한 없음,40만 원,23.4.11 ~ 23.4.17,기타,예체능/패션
128873,2023년 대전 평생교육 정책 아이디어 공모전,비영리단체/협회/재단,(재)대전평생교육진흥원,대상 제한 없음,240만 원,23.4.3 ~ 23.5.5,기타,기획/아이디어
128874,충남음악창작소 음반제작지원 프로젝트 선발 오디션 I'm A Musician,기타,충남음악창작소 / (재)충남정보문화산업진흥원,대상 제한 없음,-,23.3.13 ~ 23.4.15,기타,예체능/패션
128875,제 1회 투머로우 말하기대회,기타,마인드인성교육원,"청소년, 대학생",70만 원,23.4.1 ~ 23.4.19,"기타, 상장 수여",문학/시나리오
128876,나라사랑 캘리그라피 온라인 대회 공모전,공공기관/공기업,경기북부보훈지청,대상 제한 없음,150만 원,23.4.5 ~ 23.4.30,"기타, 상장 수여","디자인/순수미술/공예, 기타"
128897,2023년 제7회 관광지식 카드뉴스 공모전,기타,한국문화관광연구원,"대학생, 직장인/일반인",500만 원,23.4.12 ~ 23.5.16,"기타, 상장 수여",디자인/순수미술/공예
128898,제 3회 주계 어린이 효 편지쓰기 대회,기타,(사)마을을잇는사람들 / 무주군농어촌종합지원센터,청소년,-,23.3.23 ~ 23.4.22,"기타, 상장 수여",문학/시나리오
128955,[이벤트] 2023년 상반기 관보 표지 공모전(주제: 다시 찾은 일상),비영리단체/협회/재단,서울시립영등포장애인복지관,대상 제한 없음,12만 원,23.4.7 ~ 23.4.28,기타,"디자인/순수미술/공예, 사진/영상/UCC"
128967,제1회 블루버드씨 아트솔루션 공모전 - 오늘의 고독함을 문화예술로 해결해봐요!,스타트업,(주)블루버드씨,"대학생, 직장인/일반인",100만 원,23.4.6 ~ 23.5.6,기타,"기획/아이디어, 예체능/패션"
128972,제 36회대한민국학생발명전시회 (제25회 전국교원발명품경진대회) - 특허청,공공기관/공기업,한국발명진흥회,청소년,3350만 원,23.3.2 ~ 23.4.10,"실제상용화, 상장 수여",과학/공학
128993,2023 한국조폐공사 대국민 영상공모전,-,한국조폐공사,-,-,-,-,
129040,2023 제9회 DB GAPS 투자대회,대기업,DB금융투자,대학생,3300만 원,23.4.10 ~ 23.5.5,"입사시 가산점, 해외연수, 전시기회","학술, 기획/아이디어"
129067,2023년 강원디자인진흥원 제1회 일반직 직원 채용 공고,-,링커리어링,-,-,-,-,
129075,2023년 수원시 환경작품 공모전 푸른 숲 파란 마음,공공기관/공기업,수원시,청소년,-,23.4.3 ~ 23.4.29,기타,디자인/순수미술/공예
129076,2023 제6회 경남고성 국제한글디카시공모전,기타,디카시연구소,대상 제한 없음,350만 원,23.4.1 ~ 23.5.1,"기타, 상장 수여",문학/시나리오
129077,2023년 공직문학상 작품 공모전,공공기관/공기업,공무원연금공단,직장인/일반인,2350만 원,23.4.25 ~ 23.5.10,기타,문학/시나리오
129078,제12회 유권자의 날 기념 제3회 다가치 디카시 공모전,비영리단체/협회/재단,인천광역시선거관리위원회,대상 제한 없음,275만 원,23.4.3 ~ 23.4.20,기타,사진/영상/UCC
129079,제2회 BASIL 지구생활수기 공모전,중소기업,윌든,대상 제한 없음,25만 원,23.4.3 ~ 23.4.22,"기타, 상장 수여",문학/시나리오
129080,제12회 보이스액팅페스티벌 - 성우경연대회,기타,한국예술원 / 한국예술원 성우과정,청소년,150만 원,23.4.3 ~ 23.6.19,기타,전시/페스티벌
129081,2023년 MOS 경진대회,중견기업,YBM,대상 제한 없음,180만 원,23.2.21 ~ 23.5.10,기타,기타
129082,2023 Woori 코딩페스티벌,기타,YBM,대상 제한 없음,1240만 원,23.3.31 ~ 23.5.7,기타,과학/공학
129083,제22회 대한민국안전대상,공공기관/공기업,"소방청 / 한국안전인증원, 한국소방산업기술원, 한국소방안전원",대상 제한 없음,150만 원,23.4.10 ~ 23.6.10,기타,사진/영상/UCC
129084,"안전한 하늘길, 항공교통본부 캐릭터 공모전",공공기관/공기업,국토교통부 항공교통본부,청소년,220만 원,23.4.3 ~ 23.4.29,"기타, 상장 수여","캐릭터/만화/게임, 디자인/순수미술/공예"
129085,2023 서울드럼페스티벌 드럼경연대회 THE DRUMMER 공모,공공기관/공기업,서울시,대상 제한 없음,470만 원,23.4.5 ~ 23.4.29,"기타, 상장 수여","예체능/패션, 전시/페스티벌"
129086,제14회 2충1효 전국백일장 공모전,동아리/학생자치단체,2충1효문화연구원·적돌문학회 / 교육타임즈·한국청소년보호연맹서산·태안지회,대상 제한 없음,260만 원,23.4.17 ~ 23.6.10,"기타, 상장 수여",문학/시나리오
129087,2023 사회적경제 창업경진대회 퐁당청양,공공기관/공기업,청양군 / 충남도립대학교 산학협력단,"대학생, 직장인/일반인",3530만 원,23.4.10 ~ 23.5.12,기타,기타
129088,서울시립청소년음악센터_오블리비아테_꿈꾸는 너만의 음악센터를 말해봐!,공공기관/공기업,서울시립청소년음악센터,청소년,1만 원,23.4.8 ~ 23.4.21,기타,"예체능/패션, 광고/마케팅"
129161,2023년 스포츠안전 논문 공모전,비영리단체/협회/재단,재단법인 스포츠안전재단,"대학생, 직장인/일반인",800만 원,23.4.10 ~ 23.8.25,상장 수여,"예체능/패션, 학술"
129171,제3회 서울 Book&Contents Fair 작품 공모,스타트업,인스타페이,"대학생, 직장인/일반인",5000만 원,23.4.10 ~ 23.4.16,상장 수여,문학/시나리오
129192,2023 단편영화 제작지원 작품 공모 (~4/27),기타,(사)전주영상위원회,"대학생, 직장인/일반인",4000만 원,23.4.20 ~ 23.4.27,기타,"사진/영상/UCC, 문학/시나리오"
129203,고양시 풍동2지구 도시개발사업지 공간구상 및 조형물 아이디어 공모,중소기업,주식회사 와이에스디엔씨,대상 제한 없음,8800만 원,23.4.11 ~ 23.5.11,기타,"기획/아이디어, 디자인/순수미술/공예"
129204,‘배우고 즐기고 나누는’ 환경교육 영상 공모전,공공기관/공기업,환경부/환경보전협회,대상 제한 없음,400만 원,23.4.10 ~ 23.5.11,상장 수여,사진/영상/UCC
129206,[제로베이스] 앱 서비스 아이디어 챌린지,스타트업,주식회사 데이원컴퍼니,"대학생, 직장인/일반인",170만 원,23.4.7 ~ 23.4.21,상장 수여,기획/아이디어
129208,"「DIY 용산, 우리만의 용산 만들기」 아이디어 공모전",-,용산구청,-,-,-,-,
129217,2023 통일로가요,중소기업,원트리즈뮤직,대상 제한 없음,3000만 원,23.4.10 ~ 23.5.3,"실제상용화, 기타",예체능/패션
129220,진해 꽃비누비 영상 공모전,비영리단체/협회/재단,창원시상권활성화재단,대상 제한 없음,450만 원,23.3.24 ~ 23.4.29,기타,사진/영상/UCC
129221,신촌·이대상권 활성화 콘텐츠 공모전,공공기관/공기업,서대문구,대상 제한 없음,500만 원,23.3.27 ~ 23.4.15,기타,"기획/아이디어, 디자인/순수미술/공예"
129222,제24회 박재삼문학제 제1회 박재삼시엽서공모전,비영리단체/협회/재단,박재삼문학상 운영위원회,대상 제한 없음,140만 원,23.5.1 ~ 23.5.7,"기타, 상장 수여","문학/시나리오, 디자인/순수미술/공예"
129227,에브리웨이 월간 웹소설 4월 공모,중소기업,에브리웨이,대상 제한 없음,280만 원,23.4.1 ~ 23.4.21,기타,문학/시나리오
129258,2023 국민이 직접 들려주는 병역이야기 공모전,공공기관/공기업,병무청,대상 제한 없음,1900만 원,23.3.6 ~ 23.7.1,기타,"사진/영상/UCC, 캐릭터/만화/게임"
129259,2023 서귀포시 사진·영상 콘텐츠 공모전,공공기관/공기업,서귀포시,대상 제한 없음,1300만 원,23.5.16 ~ 23.5.26,"기타, 상장 수여","사진/영상/UCC, 기타"
