인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
65575,경주 미정당 온라인 대학생 서포터즈 뚝딱'S 1기 모집,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
65577,2021 월드잡플러스 서포터즈 8기 모집,한국산업인력공단 월드잡플러스,공공기관/공기업,21.7.16 ~ 21.8.1,16명,"파워블로거/SNS, 사진/영상/디자인 툴",기타,서포터즈,지역 제한없음,21.8.1 ~ 21.11.30,대학생
65580,경상북도 동해안 홍보단 쿨해크루 1기 모집,경상북도문화관광공사,공공기관/공기업,21.7.16 ~ 21.7.28,20명,"파워블로거/SNS, 사진/영상/디자인 툴",여행/호텔/항공기타,서포터즈,지역 제한없음,21.7.30 ~ 21.12.4,대상 제한 없음
65583,W브릿지 서포터즈 모집,한국여성과학기술인육성재단,중소기업,21.7.8 ~ 21.7.25,15명,파워블로거/SNS,기타,서포터즈,지역 제한없음,21.8.1 ~ 21.10.31,대학생
65586,아비투스재능봉사단 대학생 사무국 9기 모집,사단법인 한국미디어교육진흥원 대학생사무국,기타,21.7.19 ~ 21.7.30,15명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",콘텐츠사회공헌/교류,봉사단-국내,지역 제한없음,21.8.7 ~ 22.2.28,대학생
65587,한전 대학생 서포터즈 9기 모집,한국전력공사,공공기관/공기업,21.7.16 ~ 21.8.2,62명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",환경/에너지,서포터즈,지역 제한없음,21.8.13 ~ 21.11.11,대학생
65589,팬톤 삭스 대학생 서포터즈 1기 모집,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
65590,[루키즈 캠퍼스] 네이버 & LG전자 현직자와 함께하는 이커머스 & 유통 분야 이해,루키즈 캠퍼스,중소기업,21.7.1 ~ 21.7.25,00명,기타,교육유통/물류,강연멘토링,지역 제한없음,21.7.27 ~ 21.7.28,"대학생, 직장인/일반인"
65591,[루키즈 캠퍼스] KT 현직자와의 IT & 빅데이터 분야 이해,루키즈 캠퍼스,중소기업,21.7.1 ~ 21.7.27,15명,기타,교육과학/공학/기술/IT,강연멘토링,지역 제한없음,21.7.29 ~ 21.7.29,"대학생, 직장인/일반인"
65593,[무료교육] 인천 관광스타트업 아카데미 교육생 모집(~8/1),인천관광기업지원센터 운영사무국,중소기업,21.7.19 ~ 21.8.1,40명,기타,여행/호텔/항공경영/컨설팅/마케팅,멘토링강연,"인천 강화군, 계양구, 남구, 남동구, 동구, 부평구, 서구, 연수구, 옹진군, 중구",21.8.4 ~ 21.10.29,대상 제한 없음
65594,[무료교육] 인천 관광인재 육성 아카데미 교육생 모집(~8/1),(주)웨이드,중소기업,21.7.19 ~ 21.8.1,000명,기타,여행/호텔/항공교육,강연기타,"인천 강화군, 계양구, 남구, 남동구, 동구, 부평구, 서구, 연수구, 옹진군, 중구",21.8.4 ~ 21.10.29,대상 제한 없음
65595,[무료교육] 산학연계 관광 인턴십 교육 프로그램 참여자 모집(~8/1),(주)웨이드,중소기업,21.7.19 ~ 21.8.1,000명,기타,여행/호텔/항공경영/컨설팅/마케팅,기타강연,"인천 강화군, 계양구, 남구, 남동구, 동구, 부평구, 서구, 연수구, 옹진군, 중구",21.8.10 ~ 21.10.29,대학생
65597,[한국일보] MZ세대를 위한 강연 프로그램 '밀크티(MilKT)' 강연듣고 치킨먹자!,한국일보 밀크티(MilKT),기타,21.7.19 ~ 21.8.12,000명,기타,행사/페스티벌교육,강연기타,지역 제한없음,21.7.19 ~ 21.8.12,대상 제한 없음
65598,거절 테스트,링커리어,중소기업,21.7.19 ~ 상시모집,00명,외국어,경영/컨설팅/마케팅,해외탐방-유료,지역 제한없음,21.7.19 ~ 21.8.3,대상 제한 없음
65599,"[대학내일] 제일 트렌디한 Z세대 커뮤니티, 제트워크 시즌3 참가자 모집 (~7/26 14시)",대학내일,중견기업,21.7.19 ~ 21.7.26,000명,기타,기타,기타,지역 제한없음,21.7.30 ~ 21.9.29,"청소년, 대학생"
65605,2021 청년커뮤니티지원 '꼼지락 꼼지락' 2기 추가 모집!,동구청년센터the꿈,기타,21.7.19 ~ 21.8.1,0명,타 대외활동 경험,창업/자기계발사회공헌/교류,서포터즈기타,대구 동구,21.8.9 ~ 21.10.1,대상 제한 없음
65606,마케팅 디자인 인턴(일본),링커리어,-,-,0명,모두 지원 가능,,,-,-,-
65610,[SDSN Youth] SDG Youth Academy 2021 Summer School (~8/6),UN SDSN Youth Korea,동아리/학생자치단체,21.7.19 ~ 21.8.6,00명,기타,환경/에너지사회공헌/교류,강연멘토링,지역 제한없음,21.8.2 ~ 21.8.6,대상 제한 없음
65611,[힘찬북스] 출판사 대학생 마케팅 서포터즈 힘찬마케터 1기 모집,힘찬북스,중소기업,21.7.19 ~ 21.8.2,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,21.8.21 ~ 21.12.4,대학생
65616,[경남웹툰캠퍼스] 교육프로그램 제작과정2 '스킬업클래스-콘티',(주)에스앤엘기획 운영사무국,기타,21.7.19 ~ 21.8.6,0명,기타,교육,기타,경상 의창구,21.8.9 ~ 21.8.24,대상 제한 없음
65619,[추가모집] 서울시 청년안중근 평화통일 청년리더 4기 모집,안중근의사기념사업회,비영리단체/협회/재단,21.7.19 ~ 21.7.26,30명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 리더십, 행사 기획 경험",교육콘텐츠,멘토링강연,"서울, 인천, 경기, 강원",21.8.7 ~ 21.11.30,"대학생, 직장인/일반인"
65621,청년의회 모의국회 의:정원 추가모집 (~08.01),의:정원,기타,21.7.19 ~ 21.8.9,00명,기타,정치/사회/법률사회공헌/교류,기타,지역 제한없음,21.8.14 ~ 22.8.14,대상 제한 없음
65623,2021 UnivExpo Busan 참가단체 모집,2020유니브엑스포부,기타,21.7.12 ~ 21.7.30,00명,기타,경영/컨설팅/마케팅콘텐츠,기타,부산,21.7.30 ~ 21.10.31,대학생
65624,"외교부 서포터즈, Friends of MOFA 19기",외교부,공공기관/공기업,21.7.9 ~ 21.7.26,36명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험",사회공헌/교류,서포터즈,지역 제한없음,21.9.1 ~ 22.2.28,대상 제한 없음
65625,2021 유니브엑스포 부산 청년예술가 유노이아 모집,2020유니브엑스포부,기타,21.7.19 ~ 21.7.30,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",경영/컨설팅/마케팅콘텐츠,기타,부산,21.8.1 ~ 21.10.10,대학생
65628,[경남웹툰캠퍼스] 교육프로그램 비즈니스특강 3회차 모집 (웹툰 콘텐츠 부문),(주)에스앤엘기획 운영사무국,기타,21.7.19 ~ 21.8.13,0명,기타,교육,기타,경상 창원시,21.8.18 ~ 21.8.18,대상 제한 없음
65629,2021년 천원의 아침밥 서포터즈 모집,이든팩토리,중소기업,21.7.13 ~ 21.7.27,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",요리/식품콘텐츠,서포터즈,지역 제한없음,21.7.13 ~ 21.7.25,대학생
65632,[고용노동부 온라인 기업탐방] 영상미디어 취업멘토링 <채널A> 기업탐방 및 총괄PD의 실무 멘토링,고용노동부,공공기관/공기업,21.7.19 ~ 21.7.26,0명,기타,언론/미디어교육,멘토링강연,서울,21.7.29 ~ 21.7.30,대상 제한 없음
65634,울산과학기술원 2021년 스마트 해상물류 창업 오디션 모집 공고 대학생 대외활동 공모전 채용 사이트 링커리어 https://linkareer.com/,울산 과학기술원,-,-,0명,모두 지원 가능,,,-,-,-
65636,한국벤처투자 대학생 기자단 (KVIC INSIDER) 1기 모집,한국벤처투자,중소기업,21.7.23 ~ 21.8.10,0명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",경제/금융콘텐츠,기자단,지역 제한없음,21.9.1 ~ 21.11.30,대학생
65637,2021년 ELAND ESI New Biz 인턴십 수시채용(채용전제),링커리어,-,-,0명,모두 지원 가능,,,-,-,-
65641,팬톤 삭스 대학생 서포터즈 1기,팬톤 삭스,중소기업,21.7.20 ~ 21.7.27,10명,기타,기타,서포터즈,지역 제한없음,21.7.30 ~ 21.8.23,대학생
65642,[알바천국] 오천만알바 틈새라면 틈새수색단 편,알바천국,중견기업,21.7.19 ~ 21.8.6,550명,기타,행사/페스티벌요리/식품,서포터즈기타,지역 제한없음,21.8.13 ~ 21.8.28,대상 제한 없음
65644,‘2021년 제10기 장애인고용 인식개선 서포터즈 하모니’를 모집합니다!,addit,중소기업,21.7.19 ~ 21.8.18,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",콘텐츠사회공헌/교류,서포터즈,지역 제한없음,21.9.1 ~ 21.11.30,"대학생, 직장인/일반인"
65648,[2021년 고양 혁신 창업 챌린지 창업 아카데미] *교육신청,㈜윕스,중소기업,21.7.12 ~ 21.8.4,00명,기타,경영/컨설팅/마케팅창업/자기계발,강연,경기 고양시,21.8.9 ~ 21.8.20,대상 제한 없음
65652,월드비전 서포터즈 2차 모집,월드비전 울산지역본부,비영리단체/협회/재단,21.7.20 ~ 21.8.5,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",콘텐츠사회공헌/교류,서포터즈,지역 제한없음,21.7.19 ~ 21.12.31,"대학생, 직장인/일반인"
65671,Linux/ROS 기반 IoT/AI로봇 임베디드 SW개발자 전문과정,서울산업진흥원/한컴아카데미,중소기업,21.7.20 ~ 21.7.30,22명,"컴퓨터 활용능력, 기타",과학/공학/기술/IT,멘토링강연,지역 제한없음,21.8.9 ~ 22.1.20,대상 제한 없음
65675,반려 테스트,링커리어,중소기업,21.7.7 ~ 상시모집,00명,파워블로거/SNS,경제/금융,해외탐방-무료,지역 제한없음,21.7.14 ~ 21.7.23,대상 제한 없음
65683,드론 산업 전문 인력 양성 과정,한컴아카데미,중소기업,21.7.20 ~ 21.7.30,0명,기타,교육과학/공학/기술/IT,기타,지역 제한없음,21.8.2 ~ 21.8.25,대상 제한 없음
65684,최대 70만원!활동비 지원받고 집에서 대외활동 스펙쌓자★고득점멘토 6기&지구촌특파원 7기 모집!(~8/8),해커스어학원,중견기업,21.8.5 ~ 상시모집,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",여행/호텔/항공기타,서포터즈기자단,지역 제한없음,21.8.16 ~ 21.11.14,대상 제한 없음
65686,울산콘텐츠코리아랩 2021 제2기 홍보서포터즈 'U-Viber' 모집,울산콘텐츠코리아랩,공공기관/공기업,21.7.19 ~ 21.8.11,17명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상기타,서포터즈,울산,21.8.20 ~ 21.11.19,"대학생, 직장인/일반인"
65687,꽃청춘 서포터즈 3기 모집,F-SQUARE,기타,21.7.19 ~ 21.7.31,20명,"파워블로거/SNS, 사진/영상/디자인 툴",콘텐츠기타,서포터즈,지역 제한없음,21.8.1 ~ 21.12.31,대상 제한 없음
65691,행복한 중기씨 19+(플러스) 중소기업 서포터즈 모집,중소기업중앙회,중소기업,21.7.19 ~ 21.8.22,0명,사진/영상/디자인 툴,콘텐츠기타,서포터즈,지역 제한없음,21.8.1 ~ 21.12.31,대학생
65692,2021년 하반기 24기 프로보노 어시스턴트[PA:ProBono Assistant] 모집,재단법인 동천,비영리단체/협회/재단,21.7.1 ~ 21.7.25,0명,기타,정치/사회/법률,기타,지역 제한없음,21.9.6 ~ 22.1.28,대상 제한 없음
65694,어린이집안전공제회 유튜브 서포터즈,어린이집안전공제회,중소기업,21.7.19 ~ 21.8.6,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",사회공헌/교류,서포터즈,지역 제한없음,21.8.13 ~ 21.11.30,대상 제한 없음
65695,2021 익산여성영화제 서포터즈 모집,익산공공영상미디어센터,기타,21.7.1 ~ 21.8.5,0명,기타,행사/페스티벌,서포터즈,전라,21.8.18 ~ 21.8.20,대상 제한 없음
65696,2021년 경기도지역사회서비스지원단 서포터즈 모집,경기도지역사회서비스지원단,공공기관/공기업,21.7.5 ~ 21.7.23,10명,"파워블로거/SNS, 사진/영상/디자인 툴",정치/사회/법률,서포터즈,경기,21.8.1 ~ 21.12.31,대학생
65698,"[미니인턴X코보시스] 실무역량 인증받고, 서비스 기획자로 취업해요! (~8/4)",오픈놀,-,-,0명,모두 지원 가능,,,-,-,-
65699,"[미니인턴X코보시스] 실무역량 인증받고, 서비스 기획자로 취업해요! (~8/4)",오픈놀,중소기업,21.7.20 ~ 21.8.4,00명,"콘텐츠 기획/제작 경험, 기타",경영/컨설팅/마케팅콘텐츠,기타멘토링,지역 제한없음,21.8.6 ~ 21.8.22,대학생
65700,마지티 서포터즈 모집 (~7/27),(주) 워커스빌,중소기업,21.7.21 ~ 21.7.27,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",경영/컨설팅/마케팅요리/식품,서포터즈마케터,지역 제한없음,21.7.30 ~ 21.8.22,대학생
65703,[아시아교류협회] 한-아세안 정치·안보 포럼 사무국 모집 (~8/8),(사)아시아교류협회,비영리단체/협회/재단,21.7.20 ~ 21.8.8,14명,"외국어, 타 대외활동 경험",사회공헌/교류기타,서포터즈기타,"서울, 부산",21.8.20 ~ 21.11.16,대학생
65720,COP28 남해안 남중권 유치 SNS 홍보단 모집,COP28 남해안남중권 유치위원회,기타,21.7.20 ~ 21.8.3,42명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험",환경/에너지,서포터즈기자단,지역 제한없음,21.8.11 ~ 22.1.8,대상 제한 없음
65724,[한국특허전략개발원협약] IP-R&D전략전문가 양성과정 교육생 모집,성남여성인력개발센터,비영리단체/협회/재단,21.6.1 ~ 21.8.6,0명,컴퓨터 활용능력,경영/컨설팅/마케팅정치/사회/법률,마케터멘토링,지역 제한없음,21.8.17 ~ 21.10.27,직장인/일반인
65733,디오키드스킨 네이버쇼핑 라이브 호스트 모집,(주)엠에이피컴퍼니,기타,21.7.21 ~ 21.8.31,0명,"파워블로거/SNS, 멘토링/수업 진행 경험, 타 대외활동 경험, 기타",뷰티/미용/화장품기타,서포터즈기타,서울 성동구,21.7.21 ~ 21.8.31,대상 제한 없음
65736,아키스 서포터즈 6기 기자단 모집,한국문화관광연구원,공공기관/공기업,21.7.13 ~ 21.7.25,0명,콘텐츠 기획/제작 경험,문화/역사디자인/사진/예술/영상,서포터즈기자단,지역 제한없음,21.8.13 ~ 21.12.3,대학생
65740,대외활동0720,링커리어,중소기업,21.7.20 ~ 상시모집,0명,"컴퓨터 활용능력, 행사 기획 경험",여행/호텔/항공디자인/사진/예술/영상,서포터즈마케터,지역 제한없음,21.7.4 ~ 21.7.31,직장인/일반인
65742,바이오믹 서포터즈 1기 모집,코스마이징,중소기업,21.7.20 ~ 22.4.1,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",뷰티/미용/화장품,서포터즈,지역 제한없음,21.8.1 ~ 21.9.30,대상 제한 없음
65750,2021 삼성 주니어 SW 창작대회 대학(원)생 멘토 모집,삼성전자,대기업,21.7.8 ~ 21.7.27,0명,컴퓨터 활용능력,과학/공학/기술/IT기타,멘토링,지역 제한없음,21.8.9 ~ 21.10.7,대학생
65751,슬기로운 연애생활 집단상담 참가자 모집!,구립서초유스센터,비영리단체/협회/재단,21.7.5 ~ 21.7.31,0명,기타,사회공헌/교류기타,기타강연,서울,21.8.7 ~ 21.8.28,"청소년, 대학생"
65756,'사회 문제 해결 프로젝트' 도전 186 Living-Lab 참여자 모집,서울청년센터 성동오랑,-,-,0명,모두 지원 가능,,,-,-,-
65757,'사회 문제 해결 프로젝트' 도전 186 Living-Lab 참여자 모집,서울청년센터 성동오랑,비영리단체/협회/재단,21.7.19 ~ 21.7.30,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",창업/자기계발기타,기타,서울,21.8.2 ~ 21.11.30,"대학생, 직장인/일반인"
65762,클라랑스 대학생 서포터즈 CLAmi 3기,클라랑스,중소기업,21.7.21 ~ 21.8.10,0명,기타,경영/컨설팅/마케팅사회공헌/교류,서포터즈,지역 제한없음,21.8.1 ~ 21.12.31,대상 제한 없음
65768,[한국세무사회협약] ★세무·회계 실무과정★ 교육생 모집 (08.23.월 마감),성남여성인력개발센터,비영리단체/협회/재단,21.7.16 ~ 21.8.23,0명,컴퓨터 활용능력,경제/금융경영/컨설팅/마케팅,멘토링강연,지역 제한없음,21.8.30 ~ 21.11.19,직장인/일반인
65771,[여성가족부] ★디지털·데이터 마케팅 실무과정★ 교육생 모집(인원충원시 마감),성남여성인력개발센터,비영리단체/협회/재단,21.7.31 ~ 21.12.23,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험",언론/미디어경영/컨설팅/마케팅,마케터멘토링,지역 제한없음,21.9.1 ~ 21.11.22,직장인/일반인
65774,<국제문화교류 전문인력 해외파견> 참가자 모집 공고,한국국제문화교류진흥원,공공기관/공기업,21.7.20 ~ 21.8.8,0명,"콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어",문화/역사행사/페스티벌,해외탐방-무료기타,지역 제한없음,21.7.20 ~ 21.8.8,"대학생, 직장인/일반인"
65775,[한국지능정보사회진흥원] 액션러닝 파트너 모집! 2021 데이터 드리븐 사회혁신을 위한 액션러닝 (졸업생 지원가능),에이블런,중소기업,21.7.21 ~ 21.8.15,100명,기타,과학/공학/기술/IT사회공헌/교류,서포터즈멘토링,서울,21.8.20 ~ 21.9.30,대학생
65783,마포구 자원순환 프로젝트 대학생 환경전시 마포 에코 큐레이터 모집,마포구청 / 쓰레기센터,공공기관/공기업,21.7.6 ~ 21.7.30,0명,사진/영상/디자인 툴,환경/에너지콘텐츠,서포터즈기타,지역 제한없음,21.8.1 ~ 21.11.30,대학생
65786,대한민국 대학생 교육기부단 광주권본부 18기 모집,대한민국 대학생 교육기부단 광주권본부,비영리단체/협회/재단,21.7.15 ~ 21.7.24,0명,기타,교육,기타,"광주, 전라",21.8.1 ~ 22.7.31,대학생
65787,평화정책 UCC 공모전,공모전사무국,-,-,0명,모두 지원 가능,,,-,-,-
65789,SNEK Picker 1기 모집,SNEK,중소기업,21.7.2 ~ 21.7.31,0명,기타,경제/금융,서포터즈,지역 제한없음,21.8.9 ~ 21.10.31,대상 제한 없음
65790,2021 인천 Young MICE 리더 6기 모집,인천관광공사,공공기관/공기업,21.7.9 ~ 21.7.25,0명,기타,여행/호텔/항공기타,서포터즈,인천,21.8.1 ~ 21.12.31,대학생
65791,엘에이타임즈 아시아저널 K-UNIV 대학생 기자단 모집,엘에이타임즈 아시아저널,중소기업,21.7.21 ~ 21.7.31,0명,"파워블로거/SNS, 사진/영상/디자인 툴",언론/미디어,기자단,지역 제한없음,21.9.1 ~ 21.11.30,대학생
65792,2021 (재)울산문화재단 축제추진단 서포터즈 추가모집,(재)울산문화재단,비영리단체/협회/재단,21.7.16 ~ 21.7.26,0명,"사진/영상/디자인 툴, 외국어",행사/페스티벌,서포터즈,울산,21.7.27 ~ 21.11.30,"대학생, 직장인/일반인"
65793,제26회 부산국제영화제 자원봉사자 모집,(사)부산국제영화제,기타,21.7.8 ~ 21.7.25,0명,기타,행사/페스티벌,봉사단-국내,부산,21.10.6 ~ 21.10.15,"대학생, 직장인/일반인"
65795,2021 대한민국패럴스마트폰영화제 제2기 대학생 기자단 모집 공고,(사) 수레바퀴재활문화진흥회,비영리단체/협회/재단,21.7.19 ~ 21.8.10,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 컴퓨터 활용능력",언론/미디어행사/페스티벌,서포터즈기자단,지역 제한없음,21.8.12 ~ 21.11.30,대학생
65796,강진,강진군문화관광재단,-,-,0명,모두 지원 가능,,,-,-,-
65802,2021 대한민국패럴스마트폰영화제 제4기 서포터즈 파롤러 모집 공고,(사) 수레바퀴재활문화진흥회,비영리단체/협회/재단,21.7.19 ~ 21.8.16,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험",행사/페스티벌디자인/사진/예술/영상,서포터즈,지역 제한없음,21.8.25 ~ 21.11.30,대학생
65809,2021 순천다움 문화기획 아카데미 중급과정 수강생 모집,순천문화재단,-,-,0명,모두 지원 가능,,,-,-,-
65813,오늘의집 집들이 콘텐츠 매니저(인턴) 채용,링커리어,-,-,0명,모두 지원 가능,,,-,-,-
65816,"[루키즈 캠퍼스] 롯데, LG CNS 현직자 멘토링 & 1:1 입사서류 & 면접 컨설팅",루키즈 캠퍼스,중소기업,21.7.21 ~ 21.8.24,0명,기타,교육경제/금융,강연멘토링,지역 제한없음,21.8.3 ~ 21.8.26,"대학생, 직장인/일반인"
65820,"[루키즈 캠퍼스] LG전자, 현대백화점 현직자 멘토링 & 마케팅, 전략기획, 인사총무 직무 멘토링",루키즈 캠퍼스,중소기업,21.7.21 ~ 21.8.29,0명,기타,교육경영/컨설팅/마케팅,강연멘토링,지역 제한없음,21.8.3 ~ 21.8.31,"대학생, 직장인/일반인"
65822,Anonymous Artists X HREUM de salon 프로필 & 광고 모델 모집,(주)나이비,-,-,0명,모두 지원 가능,,,-,-,-
65826,굿네이버스 경기지역본부 사회공헌활동 봉사자모집,굿네이버스 경기지역본부,비영리단체/협회/재단,21.7.21 ~ 21.7.30,0명,타 대외활동 경험,사회공헌/교류,봉사단-국내,경기 부천시,21.8.1 ~ 21.12.31,대학생
65829,빅커넥터즈(BIC Connecters) 1기 모집,부산인디커넥트페스티벌조직위원회,비영리단체/협회/재단,21.7.14 ~ 21.7.28,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",행사/페스티벌콘텐츠,서포터즈기타,지역 제한없음,21.8.16 ~ 21.9.11,대상 제한 없음
65830,경기도경제과학진흥원 온라인 서포터즈 7기 모집안내(~7.30),경기도경제과학진흥원,비영리단체/협회/재단,21.7.19 ~ 21.7.30,0명,기타,경영/컨설팅/마케팅기타,서포터즈,지역 제한없음,21.7.19 ~ 21.11.30,"대학생, 직장인/일반인"
65835,[굿파트너즈] 2021 하반기 굿파트너즈 제 3기 굿기자단 모집,굿파트너즈,비영리단체/협회/재단,21.7.21 ~ 21.7.27,0명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",사회공헌/교류,서포터즈,지역 제한없음,21.8.1 ~ 21.12.31,대학생
65837,[2021년 1차 워크숍] Metaverse 시대를 리딩하는 핵심 혁신기술,XR Campus,공공기관/공기업,21.7.20 ~ 21.8.9,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십",과학/공학/기술/IT콘텐츠,해외탐방-무료강연,지역 제한없음,21.8.25 ~ 21.9.10,"대학생, 직장인/일반인"
65838,경남 청년 1인 크리에이터 모집,경남문화예술진흥원,비영리단체/협회/재단,21.7.16 ~ 21.8.8,0명,콘텐츠 기획/제작 경험,디자인/사진/예술/영상콘텐츠,멘토링강연,경상,21.8.20 ~ 21.9.4,"대학생, 직장인/일반인"
65841,[서울시] 자기이해 프로그램 [취준설명서: 자기소개서 Q&A편],서울특별시 청년활동지원센터,비영리단체/협회/재단,21.7.21 ~ 21.8.2,0명,기타,교육경영/컨설팅/마케팅,멘토링강연,지역 제한없음,21.8.4 ~ 21.8.5,대상 제한 없음
65844,(예비) 청년창업가 역량강화 지원사업 '오늘 하루 나도 청년창업가' 1기 모집 (강의 운영비 지원),에스이메이커스(주),기타,21.7.16 ~ 21.7.23,0명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험",요리/식품창업/자기계발,강연멘토링,"울산 남구, 동구, 중구",21.7.16 ~ 21.7.31,대상 제한 없음
65849,[신세계아이앤씨와 함께하는 리테일테크 코딩 교실 1기 강사 추가모집],신세계아이앤씨,-,-,0명,모두 지원 가능,,,-,-,-
65853,"★마감임박★ 서천 삶기술학교, '일하면서 한달살기' 7기 입학생모집",서천 삶기술학교 / (주) 자이엔트,비영리단체/협회/재단,21.7.16 ~ 21.7.25,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 행사 기획 경험, 기타",경영/컨설팅/마케팅콘텐츠,기타,충청 서천군,21.8.2 ~ 22.2.2,직장인/일반인
65878,잼페이스 서포터즈 5기 모집,작당모의 (잼페이스),중소기업,21.7.16 ~ 21.8.1,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",뷰티/미용/화장품,서포터즈,지역 제한없음,21.8.16 ~ 21.10.22,대상 제한 없음
65885,KB 국민은행「라스쿨(La School」 추가 모집,리브위드,중소기업,21.7.22 ~ 21.8.5,0명,"멘토링/수업 진행 경험, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",콘텐츠,멘토링봉사단-국내,지역 제한없음,21.7.22 ~ 21.8.5,대학생
65888,2021 한국지식재산보호원 온라인홍보 서포터즈 모집,(주)앤돌핀,공공기관/공기업,21.7.21 ~ 21.7.28,0명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",언론/미디어디자인/사진/예술/영상,서포터즈,지역 제한없음,21.8.2 ~ 21.11.12,대학생
65893,2021 제 19차 국민외교 공감팩토리 - 뭐 했니? 아르헨티나 7년: 이베로아메리카 한류 현장 이야기,디투,기타,21.7.22 ~ 21.8.2,0명,기타,문화/역사사회공헌/교류,강연멘토링,지역 제한없음,21.8.3 ~ 21.8.3,대상 제한 없음
65894,세계유산 서포터즈 작당모의 1기 모집,미래문화재단,기타,21.7.21 ~ 21.7.31,0명,"파워블로거/SNS, 사진/영상/디자인 툴",문화/역사기타,서포터즈,지역 제한없음,21.8.1 ~ 21.9.30,대상 제한 없음
65896,인천인재평생교육진흥원 대학생 디지털 리터러시 서포터즈 1기 모집,인천인재평생교육진흥원,기타,21.7.19 ~ 21.7.30,0명,기타,사회공헌/교류,서포터즈,인천,21.8.1 ~ 21.11.30,대학생
65897,김대중컨벤션센터 주민서포터즈 모집,김대중컨벤션센터,비영리단체/협회/재단,21.7.15 ~ 21.8.13,0명,기타,사회공헌/교류,서포터즈,광주,21.7.15 ~ 21.8.13,대상 제한 없음
65898,라이커스 워시오프팩 서포터즈 1기 모집,라이커스,중소기업,21.7.15 ~ 21.7.30,0명,파워블로거/SNS,뷰티/미용/화장품기타,서포터즈,지역 제한없음,21.8.9 ~ 21.10.8,대상 제한 없음
65900,2021년도 수완뉴스 청소년기자단 모집,수완뉴스,중소기업,21.3.22 ~ 상시모집,0명,취재/인터뷰/기사 경험,언론/미디어,기자단,지역 제한없음,21.3.1 ~ 22.3.1,"청소년, 대학생"
65913,새친구IN天(인천)-모니터링 활동단 모집,생태교육센터 이랑,기타,21.7.21 ~ 21.8.8,0명,기타,환경/에너지,기타,지역 제한없음,21.8.11 ~ 21.10.23,"청소년, 대학생"
65917,<아인 - 오정동 스토리텔링 : 캐릭터 창작 교육>,아인,비영리단체/협회/재단,21.7.19 ~ 21.7.30,0명,콘텐츠 기획/제작 경험,문화/역사교육,기타강연,대전,21.7.19 ~ 21.7.30,대상 제한 없음
65919,<청년 공동 저자단> 모집 공고,(주)청춘목공소,공공기관/공기업,21.7.20 ~ 21.7.29,0명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험",문화/역사교육,멘토링기타,대전,21.7.20 ~ 21.7.29,"대학생, 직장인/일반인"
