,idx,foundation,scholarship_type,근로장학,기숙사/주거지원,기타장학,대출지원,연수/연구장학,장학금,취업연계/산학장학,target,고등학생,기타/일반,대학생,대학원생,전문대생,중학생,청년,초등학생,선발 인원(명),선발인원규모,장학혜택(만원),장학혜택규모,memo
2421,4720,화순장학회,장학금,0,0,0,0,0,1,0,"초등학생, 중학생, 고등학생, 대학생",1,0,1,0,0,1,0,1,200,대,200,중,화순장학회에서 지역의 우수인재 발굴·육성 및 생활형편이 어려운 자의 면학을 돕기위해 지원하는 장학금입니다.
2422,4721,춘향장학재단,장학금,0,0,0,0,0,1,0,"중학생, 고등학생, 대학생, 전문대생",1,0,1,0,1,1,0,0,143,대,500,대,춘향장학재단에서 꿈과 희망이 있는 지역인재 양성을 위해 남원시 출신 중·고·대학생을 지원하는 장학금입니다.
2423,4722,울산광역시남구장학재단,장학금,0,0,0,0,0,1,0,"고등학생, 대학생",1,0,1,0,0,0,0,0,62,대,500,대,"울산광역시남구장학재단에서 울산 남구 출신 고등학생, 대학생 총 74명에게 최대 500만원을 지원하는 장학금입니다."
2424,4723,파주시,기타장학,0,0,1,0,0,0,0,기타/일반,0,1,0,0,0,0,0,0,15,중,0,금액미정,파주시에서 청년들의 성공적인 취업지원을 위해 지원하는 사업입니다
2425,4724,일과복지,기타장학,0,0,1,0,0,0,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,99,대,0,금액미정,일과복지에서 보건의료대학에 입학한 보호 및 보호종료 아동청소년 신입생에게 노트북을 지원하는 사업입니다
2426,4725,은평구민장학재단,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,23,중,195,중,은평구민장학재단에서 은평구 교육환경 개선과 우수한 인재를 발굴․육성하기 위하여 지원하는 장학금입니다.
2427,4726,속초시,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,7,소,100,소,속초시에서 강원도 속초시 출신 대학생 총 7명에게 최대 100만원을 지원하는 장학금입니다.
2428,4727,파주시행복장학회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생",1,0,1,0,0,0,0,0,153,대,1000,대,"파주시행복장학회에서 학업성적이 우수하고 열정적인 자세와 인성을 갖춘 모범적인 학생, 예·체능 분야 등의 재능이 탁월한 학생, 학비 외에 생활지원이 필요로 하는 모범적인 학생을 지원하는 장학금입니다."
2429,4728,경상남도,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,45,중,200,중,경상남도에서 도내 중소기업 노동자의 자녀 총 45명에게 최대 200만원을 지원하는 장학금입니다.
2430,4729,가헌신도재단,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,0,인원미정,0,금액미정,"가헌신도재단에서 이공계 재학생이고, 타 재단 및 외부 장학금을 수혜받지 않는 자를 지원하는 사업입니다"
2431,4730,풀뿌리희망재단,기타장학,0,0,1,0,0,0,0,"고등학생, 기타/일반",1,1,0,0,0,0,0,0,0,인원미정,0,금액미정,풀뿌리희망재단에서 경제적으로 어려운 상황에 처해 있어 학업을 중도 포기하거나 사회에 일찍 발 디딜 준비를 하는 청소년들이 자립기반을 마련할 수 있도록 지원하는 사업입니다
2432,4731,장흥군인재육성장학회,장학금,0,0,0,0,0,1,0,"중학생, 고등학생, 대학생, 전문대생",1,0,1,0,1,1,0,0,0,인원미정,250,대,장흥군인재육성장학회에서 장흥군 관내 학교 졸업한 자로서 2021학년도 신입생 및 재학생을 지원하는 장학금입니다.
2433,4732,양록장학회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생, 전문대생",1,0,1,0,1,0,0,0,0,인원미정,200,중,"양록장학회에서 양구군 출신 고등학생, 대학생을 지원하는 장학금입니다."
2434,4733,정선장학회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생, 전문대생",1,0,1,0,1,0,0,0,380,대,1000,대,정선장학회에서 배우려는 열성과 우수한 재능을 가진 지역의 인재를 장학생으로 선발하여 경제적 부담을 경감시켜 학업에 정진할 수 있는 계기를 마련하여 줌으로써 지역발전을 위해 지원하는 사업입니다.
2435,4734,의왕시인재육성재단,기타장학,0,0,1,0,0,0,0,"고등학생, 대학생",1,0,1,0,0,0,0,0,0,인원미정,0,금액미정,"의왕시인재육성재단에서 의왕시에 거주하는 고등학생, 대학생을 지원하는 사업입니다"
2436,4735,광양시새마을회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생, 전문대생",1,0,1,0,1,0,0,0,0,인원미정,0,금액미정,광양시새마을회에서 새마을운동의 영속적인 발전과 후계지도자 육성을 위해 지원하는 장학금입니다.
2437,4736,달성장학재단,장학금,0,0,0,0,0,1,0,"초등학생, 중학생, 고등학생, 대학생, 전문대생",1,0,1,0,1,1,0,1,14,중,300,대,"달성장학재단에서 학업성적이 우수하면서도 가정형편이 어려워 학업을 계속할 수 없거나, 각 분야에서 뛰어난 성적으로 달성군을 빛낼 훌륭한 인재들의 면학을 돕기 위해 지원하는 장학금입니다."
2438,4737,동래장학회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생",1,0,1,0,0,0,0,0,40,중,200,중,동래장학회에서 동래 출신 고등학생과 대학생 40명에게 최대 200만원을 지원하는 장학금입니다.
2439,4738,본솔김종한장학재단,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,0,인원미정,0,금액미정,본솔김종한장학재단에서 성실하고 품행이 바르며 우수한 재능을 가진 대학생에게 등록금 전액을 지원하는 장학금입니다.
2440,4739,고양시,"취업연계/산학장학, 기타장학",0,0,1,0,0,0,1,"청년, 기타/일반",0,1,0,0,0,0,1,0,1,소,0,금액미정,고양시에서 미취업 고양청년들에게 민간 일자리 취업을 위한 경력의 기회를 제공하는 사업입니다
2441,4740,군포시,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,46,중,0,금액미정,군포시에서 군포시 관내 거주 미취업 청년을 지원하는 일자리사업입니다
2442,4741,강서구장학회,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,30,중,120,중,강서구의 우수한 인재를 육성하고자 설립된 재단법인 강서구장학회에서 우리지역의 우수한 대학생들이 교육재능기부 활동을 통해 봉사정신을 함양하고 지역사회에 기여할 수 있는 기회를 지원하는 사업입니다.
2443,4742,동국대학교,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,1,소,100,소,동국대학교에서 품행이 단정하고 봉사정신이 투철한 학생을 지원하는 장학금입니다
2444,4743,최혁영 장학회,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,0,인원미정,0,금액미정,"최혁영 장학회에서 학업성적이 우수하지만, 가정 형편이 어려운 학생을 지원하는 장학금입니다"
2445,4744,신촌강서교회,장학금,0,0,0,0,0,1,0,"대학생, 대학원생",0,0,1,1,0,0,0,0,0,인원미정,150,중,신촌강서교회에서 이웃과 지역의 다음세대를 위해 지원하는 장학금입니다
2446,4745,핵비확산교육연구센터,장학금,0,0,0,0,0,1,0,"대학생, 대학원생",0,0,1,1,0,0,0,0,0,인원미정,0,금액미정,카이스트 핵비확산교육센터에서 제9기 하계장학생 프로그램을 운영합니다
2447,4746,광명시,기타장학,0,0,1,0,0,0,0,"대학생, 청년, 기타/일반",0,1,1,0,0,0,1,0,23,중,0,금액미정,광명시에서 청년 미취업자에게 사회참여 기회를 제공하고 고용을 촉진하기위해 지원하는 사업입니다
2448,4747,안양시,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,1,소,0,금액미정,안양시에서 구직활동에 필요한 어학시험 응시료 지원을 통해 지원하는 사업입니다
2449,4748,동국대학교,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,9,소,100,소,"동국대학교 캠퍼스 내 유기묘 돌봄으로 인연이 되어, 가정형편이 어렵고 모범적인 학생들의 학업에 도움을 주는 장학금입니다"
2450,4749,한베문화교류센터,기타장학,0,0,1,0,0,0,0,"대학생, 대학원생, 청년, 기타/일반",0,1,1,1,0,0,1,0,0,인원미정,360,대,한베문화교류센터는 웰투시의 후원과 함께 창업을 꿈꾸는 학생들에게 장학금을 지급하는 사업입니다
2451,4752,광명시,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,0,인원미정,30,소,광명시에서 취업을 준비하는 청년에게 취업성공 마스터 프로그램을 제공합니다
2452,4753,서초장학재단,장학금,0,0,0,0,0,1,0,"고등학생, 대학생, 전문대생",1,0,1,0,1,0,0,0,40,중,300,대,"서초장학재단에서 서초구 출신 고등학생, 대학생 총 50명에게 최대 300만원을 지원하는 장학금입니다."
2453,4754,연천군,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,0,인원미정,0,금액미정,연천군에서 청년 정규직 일자리를 제공하기위해 지원하는 사업입니다
2454,4755,전라북도평생교육장학진흥원,장학금,0,0,0,0,0,1,0,"초등학생, 중학생, 고등학생, 대학생, 전문대생",1,0,1,0,1,1,0,1,45,중,120,중,전라북도평생교육장학진흥원에서 과학분야에 재능이 있는 전라북도의 인재들을 지원하는 장학금입니다
2455,4756,시흥시인재양성재단,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,362,대,300,대,시흥시인재양성재단에서 시흥시 우수한 인재를 위해 지원하는 장학금입니다
2456,4757,장보고장학회,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,30,중,200,중,장보고장학회에서 완도군 출신 대학생 총 30명에게 최대 200만원을 지원하는 장학금입니다.
2457,4758,(사)울릉군교육발전위원회,장학금,0,0,0,0,0,1,0,"초등학생, 중학생, 고등학생, 대학생, 전문대생, 기타/일반",1,1,1,0,1,1,0,1,99,대,3200,대,울릉군교육발전위원회에서 지역 교육환경 개선과 우수인재 육성을 통하여 지역사회 발전에 기여를 위해 지원하는 장학금입니다.
2458,4759,청년재단,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,30,중,0,금액미정,"청년재단에서 진로, 일자리 문제 등에 어려운을 겪고 있는 청년들을 위해 지원하는 사업입니다"
2459,4760,민족화해협력범국민협의회,장학금,0,0,0,0,0,1,0,"대학생, 전문대생, 대학원생",0,0,1,1,1,0,0,0,50,중,600,대,롯데장학재단(이사장 허성관)과 민족화해협력범국민협의회(대표상임의장 이종걸)에서 광복 76주년을 맞이해 독립유공자의 애국·애족정신을 기리고자 시행하는 사업입니다.
2460,4761,청송군인재육성장학회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생",1,0,1,0,0,0,0,0,260,대,500,대,"청송군인재육성장학회에서 청송군 출신 중학생, 고등학생, 대학생 총 260명에게 최대 500만원을 지원하는 장학금입니다."
2461,4763,대한민국정부,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,27,중,0,금액미정,심리적으로 어려움을 겪는 청년들에게 심리상담 서비스를 지원하는 사업입니다
2462,4764,경북대학교총동창회효석장학회,장학금,0,0,0,0,0,1,0,대학생,0,0,1,0,0,0,0,0,25,중,200,중,경북대학교총동창회효석장학회에서 애교심이 투철한 경북대학교 학부 재학생을 지원하는 사업입니다
2463,4765,포인캠퍼스,"장학금, 기타장학, 드림장학",0,0,1,0,0,1,0,"초등학생, 중학생, 고등학생, 대학생, 전문대생, 대학원생, 청년, 기타/일반",1,1,1,1,1,1,1,1,10,소,10,소,장학금 아이디어에 장학금을 주는 장학금
2464,4766,양주시,기타장학,0,0,1,0,0,0,0,"고등학생, 대학생, 전문대생, 대학원생",1,0,1,1,1,0,0,0,11,중,2400,대,양주시에서 청년창업지원을 통한 청년일자리 추가 창출 및 지역경제 활성화 도모를 위해 지원하는 사업입니다
2465,4767,경기도경제과학진흥원,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,15,중,0,금액미정,경기도경제과학진흥원에서 성실한 실패경험과 우수한 창업 아이템을 보유한 재기창업자의 성공적인 재창업을 지원하는 사업입니다
2466,4768,남양주시,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,0,인원미정,0,금액미정,남양주시에서 관내 청년구직자에게 청년취업지원프로그램을 지원하는 사업입니다
2467,4770,하남시,기타장학,0,0,1,0,0,0,0,대학생,0,0,1,0,0,0,0,0,7,소,0,금액미정,하남시에서 하남시 관내 미취업 청년에게 사회적경제 분야 및 지역사회 안전망 강화분야 연계 직무경험을 지원하는 사업입니다
2468,4771,하남시,기타장학,0,0,1,0,0,0,0,대학생,0,0,1,0,0,0,0,0,12,중,0,금액미정,하남시에서 지속가능한 지역청년일자리 토대로 마련하기 위해 지원하는 사업입니다
2469,4772,자양교회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생",1,0,1,0,0,0,0,0,18,중,300,대,자양교회에서 본 교회에 등록된 고등학생 및 대학생을 지원하는 사업입니다
2470,4773,경기도경제과학진흥원,기타장학,0,0,1,0,0,0,0,"청년, 기타/일반",0,1,0,0,0,0,1,0,25,중,0,금액미정,"경기도경제과학진흥원에서 우수한 아이템을 보유한 예비, 초기창업자를 지원하는 사업입니다"
2471,4774,한국장학재단,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,0,인원미정,0,금액미정,국가장학금은 대학생들의 등록금 부담 완화를 위해 소득과 재산이 일정 수준 이하인 대학생 중 성적 기준을 충족한 자에게 국가가 지원하는 소득연계형 장학금입니다.
2472,4775,한국장학재단,기타장학,0,0,1,0,0,0,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,1,소,80,소,한국장학재단에서 온라인 수업에 어려움을 겪고 있는 저소득층 학생을 지원하는 사업입니다
2474,4777,차세대융합기술연구원,기타장학,0,0,1,0,0,0,0,"대학생, 대학원생",0,0,1,1,0,0,0,0,0,인원미정,5000,대,차세대융합기술연구원에서 대학생 맞춤형 기술 창업을 지원하는 사업입니다.
2475,4778,가평군,장학금,0,0,0,0,0,1,0,"중학생, 고등학생, 대학생",1,0,1,0,0,1,0,0,147,대,300,대,"가평군에서 가평군 출신 중학생, 고등학생, 대학생 총 147명에게 최대 300만원을 지원하는 장학금입니다."
2476,4779,평택시장학재단,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,0,인원미정,400,대,평택시장학재단에서 평택시 출신 대학생에게 최대 400만원을 지원하는 장학금입니다.
2477,4781,시흥산업진흥원,기타장학,0,0,1,0,0,0,0,기타/일반,0,1,0,0,0,0,0,0,0,인원미정,0,금액미정,"시흥산업진흥원에서 시흥시 관내 창업기업의 브랜드 디자인 구축을 통해 상품인지도를 증대시키고, 제품 경쟁력을 확보하기위해 지원하는 사업입니다"
2478,4782,안산인재육성재단,장학금,0,0,0,0,0,1,0,"초등학생, 중학생, 고등학생, 대학생",1,0,1,0,0,1,0,1,20,중,50,소,안산인재육성재단에서 지역사회 발전에 기여할 인재를 발굴‧양성하기 위해 지원하는 장학금입니다
2479,4783,안산인재육성재단,장학금,0,0,0,0,0,1,0,기타/일반,0,1,0,0,0,0,0,0,10,소,100,소,안산인재육성재단에서 지역사회 발전에 기여할 인재를 발굴‧양성하기 위해 지원하는 장학금입니다.
2480,4784,안산인재육성재단,장학금,0,0,0,0,0,1,0,"초등학생, 중학생, 고등학생",1,0,0,0,0,1,0,1,40,중,100,소,안산인재육성재단에서 지역사회 발전에 기여할 인재를 발굴‧양성하기 위해 지원하는 장학금입니다.
2481,4785,안산인재육성재단,"장학금, 기타장학",0,0,1,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,20,중,200,중,안산인재육성재단에서 안산시 출신 대학생 총 15명에게 최대 200만원을 지원하는 장학금입니다.
2482,4786,안산인재육성재단,장학금,0,0,0,0,0,1,0,"대학생, 전문대생",0,0,1,0,1,0,0,0,50,중,200,중,안산인재육성재단에서 지역사회 발전에 기여할 인재를 발굴‧양성하기 위해 지원하는 장학금입니다.
2483,4787,양주시희망장학재단,장학금,0,0,0,0,0,1,0,"중학생, 고등학생, 대학생",1,0,1,0,0,1,0,0,157,대,250,대,"양주시희망장학재단에서 양주시 출신 중학생, 고등학생, 대학생들을 지원하는 사업입니다"
2484,4788,고성향토장학회,장학금,0,0,0,0,0,1,0,"고등학생, 대학생",1,0,1,0,0,0,0,0,133,대,250,대,"고성향토장학회에서 고등학생과 대학생을 지원하는 장학금으로, 고등학생은 최대 100만원 대학생은 최대 250만원을 지원하는 장학사업입니다."
