,id,activity_name,recruit,prefer,activity_benefit,interests,fields,경영/컨설팅/마케팅,경제/금융,과학/공학/기술/IT,교육,기타,디자인/사진/예술/영상,문화/역사,뷰티/미용/화장품,사회공헌/교류,언론/미디어,여행/호텔/항공,요리/식품,유통/물류,의료/보건,정치/사회/법률,창업/자기계발,체육/헬스,콘텐츠,행사/페스티벌,환경/에너지,교통비,봉사활동시간,사은품 지급,수료증 및 인증서,실무 교육,인턴쉽 기회,입사시 혜택,전문가/임직원 멘토링,행사 참여,활동비,fields_기타,강연,기자단,마케터,멘토링,봉사단-국내,봉사단-해외,서포터즈,해외탐방-무료,해외탐방-유료,리더십,멘토링/수업 진행 경험,사진/영상/디자인 툴,외국어,우대역량_기타,취재/인터뷰/기사 경험,컴퓨터 활용능력,콘텐츠 기획/제작 경험,타 대외활동 경험,파워블로거/SNS,행사 기획 경험,휴학 중/시간 투자 가능,모집 인원,모집인원규모
6372,90017,[전액 무료] 실무 개발 프로젝트부터 채용 매칭까지 올인원 부트캠프! 엘리스 AI 트랙 5기 모집,200명,리더십,"활동비, 전문가/임직원 멘토링","교육, 과학/공학/기술/IT","강연, 멘토링",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,대
6373,90018,[모집중~6/20] 청소년전용공간 활용 이벤트 기획 및 진행[반반한 옥탑방 공간기획단 모집](서울시 서초구),0명,"콘텐츠 기획/제작 경험, 행사 기획 경험","행사 참여, 봉사활동시간","문화/역사, 행사/페스티벌","서포터즈, 봉사단-국내",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,소
6374,90020,NFT 아티스트와 보이스플랫폼에서의 토크타임 <피셜TALK episode 5>,0명,우대역량_기타,전문가/임직원 멘토링,"행사/페스티벌, 디자인/사진/예술/영상",fields_기타,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6375,90027,[KOTRA X 알리바바닷컴] 2022 코알라 디지털 마케터즈 모집,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 외국어","활동비, 수료증 및 인증서","콘텐츠, 유통/물류","서포터즈, 마케터",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,9,소
6376,90032,엔지닉 반도체 면접 5일완성 스터디 9기,200명,우대역량_기타,"사은품 지급, 실무 교육","교육, 과학/공학/기술/IT","fields_기타, 멘토링",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,대
6377,90034,엔지닉 2차전지 면접 5일완성 스터디 5기,200명,우대역량_기타,"사은품 지급, 실무 교육","교육, 과학/공학/기술/IT","fields_기타, 멘토링",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,대
6378,90042,[KDI 한국개발연구원] YKSP 6기 모집 공고,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 행사 기획 경험","활동비, 행사 참여","행사/페스티벌, 정치/사회/법률",서포터즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,99,중
6379,90043,그린이멘토단 모집 - 교육활동(봉사)에 관심있고 참여할 사람 다 모여라!!,20명,"멘토링/수업 진행 경험, 리더십, 타 대외활동 경험","수료증 및 인증서, 봉사활동시간","교육, 환경/에너지","fields_기타, 봉사단-국내",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,20,소
6380,90045,3억 명 플랫폼 제페토 홍보용 월드 및 아이템 제작 기술 교육,15명,"콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 타 대외활동 경험","전문가/임직원 멘토링, 수료증 및 인증서","과학/공학/기술/IT, 콘텐츠","강연, fields_기타",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,15,소
6381,90046,한국원자력환경공단 국민홍보참여단 모집공고,20명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험","활동비, 수료증 및 인증서","환경/에너지, 콘텐츠","서포터즈, 기자단",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,20,소
6383,90055,여성을 위한 제로웨이스트/핸드메이드 창업 사례와 지속가능 창업 워크숍 교육생 모집,60명,우대역량_기타,수료증 및 인증서,창업/자기계발,"강연, fields_기타",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,중
6384,90074,"[농림축산식품부, 한식진흥원] 2022 醬학생 아카데미 대학생 씨간장 서포터즈 모집",25명,우대역량_기타,활동비,"문화/역사, 요리/식품","서포터즈, 강연",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,중
6385,90077,서울주택도시공사 대학생 서포터즈 제7기 래포터즈 모집,15명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험","활동비, 수료증 및 인증서","디자인/사진/예술/영상, 콘텐츠","서포터즈, 기자단",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,15,소
6386,90079,「관광 웹서비스를 위한 WEB & AI 개발」 교육생 모집,20명,우대역량_기타,실무 교육,과학/공학/기술/IT,fields_기타,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,소
6387,90097,"010PAY 체크카드 공식 서포터즈, 응카러 3기 모집",20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험","활동비, 인턴쉽 기회",경제/금융,서포터즈,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,20,소
6388,90099,[EBS 지원센터] 2022 EBS 온라인 멘토 모집,00명,"멘토링/수업 진행 경험, 타 대외활동 경험",활동비,교육,멘토링,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,중
6389,90105,「관광 웹서비스를 위한 WEB & AI 개발」 교육생 모집,0명,우대역량_기타,실무 교육,"과학/공학/기술/IT, 콘텐츠",강연,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6390,90109,2022년 코카뮤직 모니터링단·기자단 공개모집,10명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험","활동비, 행사 참여","언론/미디어, 콘텐츠","서포터즈, 기자단",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,10,소
6391,90111,(주)올그라운드 대학생 서포터즈 '올라운더 1기' 모집,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 타 대외활동 경험","활동비, 수료증 및 인증서","디자인/사진/예술/영상, 체육/헬스","서포터즈, 마케터",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10,소
6392,90118,전국장애인합창대회 서포터즈 '에코' 1기 모집,15명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험","수료증 및 인증서, 봉사활동시간","행사/페스티벌, 디자인/사진/예술/영상","서포터즈, fields_기타",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,소
6393,90125,2022 국제 수소전기에너지 전시회 대학생 기자단 모집,10명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험","활동비, 수료증 및 인증서","과학/공학/기술/IT, 환경/에너지","서포터즈, 기자단",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,10,소
6394,90130,[무료 오픽] 토커비 6기 오픽 인강 체험단 모집(~6/12),00명,우대역량_기타,사은품 지급,기타,fields_기타,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,중
6395,90133,청년 일상회복 캠페인 'GOD생살기',00명,"리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",행사 참여,"행사/페스티벌, 기타",fields_기타,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,99,중
6396,90134,프로스포츠 산업 아카데미 수강생 모집(2기),00명,우대역량_기타,"실무 교육, 수료증 및 인증서","교육, 경영/컨설팅/마케팅","멘토링, 강연",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,중
6397,90135,[고용노동부] 마케터 취업의 해답을 얻을 수 있는<체험실무현장 2기>와 함께 신입 마케터 취업 준비하자! (~06/09),40명,"콘텐츠 기획/제작 경험, 타 대외활동 경험","전문가/임직원 멘토링, 수료증 및 인증서","교육, 경영/컨설팅/마케팅","강연, 멘토링",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,중
6398,90136,2022 국내외대학생 4·3평화캠프,60명,외국어,"행사 참여, 수료증 및 인증서",문화/역사,fields_기타,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,중
6399,90144,2022년 청소년 컨텐츠 대회 '청소년 랜선 버스킹 in 용산' 참가 청소년 모집,25명,우대역량_기타,행사 참여,"디자인/사진/예술/영상, 콘텐츠",fields_기타,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,중
6400,90147,네이처리퍼블릭 네리 모델 콘테스트 2기 모집,0명,우대역량_기타,"활동비, 사은품 지급",뷰티/미용/화장품,fields_기타,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6401,90149,2022년 5월 ~ 6월 일성콘도&리조트 유튜브 체험단 모집,0명,우대역량_기타,사은품 지급,여행/호텔/항공,fields_기타,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6402,90150,[서울시] 서울시 G밸리 미디어 홍보단 7기 G프렌즈 모집,5명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험","실무 교육, 전문가/임직원 멘토링","문화/역사, 교육","서포터즈, 마케터",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,소
6403,90152,2022 청년시범마을일자리지원사업 참가자 모집,00명,우대역량_기타,"활동비, 전문가/임직원 멘토링","정치/사회/법률, 창업/자기계발",서포터즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,중
6404,90154,2022 광주남구자원봉사센터 SNS홍보단원 모집,0명,우대역량_기타,"실무 교육, 봉사활동시간","정치/사회/법률, 사회공헌/교류",봉사단-국내,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6405,90157,한국콘텐츠진흥원 2022년 코카뮤직 모니터링단·기자단 공개 모집,10명,우대역량_기타,"활동비, 수료증 및 인증서",디자인/사진/예술/영상,"서포터즈, 기자단",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,소
6406,90159,제1기 NTIS(국가과학기술지식정보서비스) 서포터즈 모집,10명,"파워블로거/SNS, 사진/영상/디자인 툴","활동비, 수료증 및 인증서",과학/공학/기술/IT,서포터즈,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,소
6407,90161,플라이하이 미디어 엠베서더 3기 모집,0명,우대역량_기타,"사은품 지급, 수료증 및 인증서","디자인/사진/예술/영상, 콘텐츠",서포터즈,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6408,90178,10기 세계 장관 포럼 의전 및 통역 참가단 대학생 모집 공고,00명,"외국어, 리더십","수료증 및 인증서, 봉사활동시간","행사/페스티벌, 창업/자기계발","봉사단-국내, fields_기타",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,중
6409,90213,[스타벅스 창업카페 시즌9] 인사이트 프로그램 - '뉴로서킷' 대표 강연,00명,우대역량_기타,"사은품 지급, 행사 참여","과학/공학/기술/IT, 창업/자기계발",강연,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,중
6410,90221,"사실적인 3D 버츄얼 휴먼 제작 방법 Ⅰ (Character Creator4, Maya, Zbrush)",15명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 타 대외활동 경험","실무 교육, 수료증 및 인증서","과학/공학/기술/IT, 콘텐츠","강연, fields_기타",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,15,소
6411,90223,인스타페이 온구서점 운영팀 모집,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능","활동비, 인턴쉽 기회","경영/컨설팅/마케팅, 콘텐츠","서포터즈, 마케터",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,99,중
6412,90225,[수강료전액지원] 메타버스x유니티x빅데이터x3D맥스 실무 교육,30명,콘텐츠 기획/제작 경험,"활동비, 수료증 및 인증서","교육, 과학/공학/기술/IT","fields_기타, 멘토링",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,중
6413,90229,이노베이더 6기 & 서울Book&Contents Fair 2022 서포터즈 모집,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 휴학 중/시간 투자 가능, 행사 기획 경험","입사시 혜택, 인턴쉽 기회","행사/페스티벌, 콘텐츠","서포터즈, 마케터",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,99,중
6414,90230,코카패션 소셜채널 모니터링단을 모집합니다!,5명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 타 대외활동 경험","활동비, 수료증 및 인증서","행사/페스티벌, 기타","서포터즈, fields_기타",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,소
6415,90236,2022 비점오염 예방을 위한 국민 서포터즈 2기,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능","활동비, 수료증 및 인증서",환경/에너지,서포터즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,99,중
6416,90237,[서울청소년센터] 재능기부봉사단 으뜸 추가 모집 안내,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 행사 기획 경험","전문가/임직원 멘토링, 봉사활동시간","행사/페스티벌, 사회공헌/교류","서포터즈, 봉사단-국내",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9,소
6417,90239,[인권연대 기획강좌] “기후-생태위기 시대의 인권”,00명,우대역량_기타,행사 참여,"환경/에너지, 사회공헌/교류",강연,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,중
6418,90240,28기 학생기자 추가 모집 (~6/7),0명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능","활동비, 수료증 및 인증서",언론/미디어,기자단,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,9,소
6419,90241,미래청년일자리 제로웨이스트 분야 참여자 모집(~6/10),150명,우대역량_기타,"실무 교육, 인턴쉽 기회","환경/에너지, 사회공헌/교류",fields_기타,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,대
6420,90252,유니언플레이스 로컬 축제 기획활동 ‘unionX’ 참가자 모집,16명,행사 기획 경험,"활동비, 수료증 및 인증서","행사/페스티벌, 콘텐츠",fields_기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,소
6421,90265,2022년 신협 서포터즈 <어부바 프렌즈> 모집,10명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험","활동비, 사은품 지급",경제/금융,서포터즈,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,10,소
6422,90274,라벨라오페라단 서포터즈 3기 추가 모집,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험","행사 참여, 수료증 및 인증서","디자인/사진/예술/영상, 콘텐츠","서포터즈, 멘토링",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,99,중
6423,90275,2022 AI 기반 엔지니어 양성과정,30명,리더십,"활동비, 인턴쉽 기회","교육, 과학/공학/기술/IT","강연, 멘토링",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,중
6424,90277,[범계역 청년출구] 문화로운 청년생활 6월 원데이클래스 참여자 모집,0명,우대역량_기타,행사 참여,"행사/페스티벌, 교육",fields_기타,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6426,90282,"리브위드 엔터십 프로젝트#3 <안녕, 내일> 공정여행 기획단 모집!",00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험","행사 참여, 수료증 및 인증서","여행/호텔/항공, 사회공헌/교류","서포터즈, fields_기타",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,99,중
6427,90284,리브위드 엔터십 프로젝트#4 <책갈피> 책갈피단 모집,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험","활동비, 행사 참여","문화/역사, 사회공헌/교류","서포터즈, fields_기타",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,99,중
6428,90288,의성군 청년마을 '로컬 러닝 랩 : 나만의-성' 참가자 모집,18명,"콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 행사 기획 경험","활동비, 실무 교육","요리/식품, 창업/자기계발","봉사단-국내, fields_기타",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18,소
6429,90289,스마일게이트 대외활동 스마일커넥터 2기 모집,0명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험","활동비, 인턴쉽 기회",경영/컨설팅/마케팅,"서포터즈, 마케터",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,9,소
6430,90291,강릉종합사회복지관 우리동네 실험실 추가팀 모집,0명,"콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험","수료증 및 인증서, 봉사활동시간","행사/페스티벌, 사회공헌/교류","봉사단-국내, fields_기타",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,9,소
6431,90297,[스마일게이트] SGM 스마일게이트멤버십 인디게임 부문 14기 모집(~6/10),00명,콘텐츠 기획/제작 경험,"활동비, 전문가/임직원 멘토링","창업/자기계발, 콘텐츠","멘토링, 서포터즈",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,중
6432,90299,2022 대구광역시청소년수련원 청소년동아리연합 몽쉘 모집,0명,우대역량_기타,"행사 참여, 봉사활동시간","디자인/사진/예술/영상, 기타",fields_기타,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6433,90301,서울시립영등포장애인복지관 2022 영등포옹호인 포옹 모집,0명,우대역량_기타,"활동비, 봉사활동시간","사회공헌/교류, 기타",fields_기타,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,소
6434,90303,오더플러스 체험단 모집,50명,파워블로거/SNS,"활동비, 수료증 및 인증서","요리/식품, 기타",fields_기타,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,중
6435,90305,2022 성북구청소년참여활동 기획홍보위원 유플루언서 모집,20명,우대역량_기타,"실무 교육, 봉사활동시간",정치/사회/법률,서포터즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,소
